Student_ID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
7395,Chakradev Sha,77,60,91,44,76,56
7396,Rishi Loyal,54,47,65,65,92,53
7397,Hemangini Parsa,52,53,79,62,80,92
7398,Chavvi Kapur,76,69,97,86,47,53
7399,Aayush Nagar,70,70,78,84,83,58
7400,Ubika Goel,77,86,75,90,69,88
7401,Advik Behl,41,43,72,75,85,77
7402,Shivani Aurora,61,93,68,36,58,95
7403,Ryan Dada,71,89,70,95,40,42
7404,Manbir Som,63,70,70,83,87,68
7405,Theodore Reddy,98,75,69,83,97,48
7406,Balveer Kala,38,72,62,86,54,81
7407,Wishi Patla,54,48,60,78,74,55
7408,Jonathan Dar,76,76,68,81,85,99
7409,Ganga Ramanathan,89,59,63,49,45,98
7410,Timothy Baral,79,78,64,35,56,50
7411,Megha Mangat,58,54,59,95,80,68
7412,Abha Swaminathan,42,88,75,44,98,43
7413,Azad Joshi,70,91,68,45,98,51
7414,Maanav Bhattacharyya,85,68,79,55,92,61
7415,Varenya Tella,74,57,38,34,31,37
7416,Samarth Raval,44,70,48,30,43,39
7417,Upasna Gulati,75,73,88,40,58,62
7418,Indali Mammen,93,30,89,49,49,90
7419,Warinder Wable,58,71,57,37,96,71
7420,Dhruv Baral,35,64,87,82,72,46
7421,Bakhshi Bajwa,65,65,60,61,53,33
7422,Vinaya Virk,64,86,97,87,36,53
7423,Naveen Pillai,52,36,86,95,83,86
7424,Yochana Ghose,95,65,87,74,55,64
7425,Jalsa Mishra,34,72,62,44,57,34
7426,Onkar Sant,96,36,63,59,88,40
7427,Ubika Ghose,53,36,58,32,94,40
7428,Tanmayi Tiwari,50,78,60,76,61,87
7429,Chaman Parsa,98,37,90,78,31,34
7430,Veer Kant,80,43,42,46,48,83
7431,Faraj Shere,90,94,62,49,51,75
7432,Krishna Singh,47,49,45,78,61,80
7433,Anamika Sabharwal,89,49,96,64,85,66
7434,Kashvi Dewan,95,93,91,72,56,75
7435,Owen Doshi,99,89,56,89,99,83
7436,Ijaya Radhakrishnan,50,80,53,52,64,55
7437,Tarak Mohanty,39,71,82,34,43,77
7438,Jhalak Bora,95,48,76,70,75,45
7439,Laksh Kale,36,40,87,53,41,92
7440,Maanav Ganesan,51,88,96,87,52,51
7441,Wakeeta Puri,45,82,37,73,42,53
7442,Odika Hayer,66,94,69,69,66,58
7443,Dayamai Sharaf,51,73,84,87,54,77
7444,Qabil Bobal,80,67,59,89,94,95
7445,Hemangini Shukla,42,85,54,99,90,52
7446,Xiti D’Alia,87,64,53,83,63,81
7447,Agastya Kale,72,39,73,72,32,68
7448,Nitara Kalla,94,83,50,50,81,35
7449,Edhitha Contractor,89,54,54,80,50,87
7450,Gautami Muni,57,45,83,93,89,68
7451,Raagini Dhaliwal,41,65,81,48,45,53
7452,Vaishnavi Batta,84,81,72,34,30,30
7453,Janya Acharya,41,49,85,58,50,85
7454,Sanya Dave,65,76,58,89,61,40
7455,Aahana Bora,54,32,34,70,52,88
7456,Shivansh Bobal,34,75,66,74,71,32
7457,Baljiwan Kunda,64,88,71,46,55,47
7458,Upkaar Dewan,77,72,63,74,87,46
7459,Urvashi Barad,40,33,48,93,91,39
7460,Simon Raghavan,35,39,44,80,69,73
7461,Varsha Batra,73,50,93,45,40,50
7462,Aditya Vohra,96,88,51,52,79,62
7463,Edhitha Chokshi,68,75,68,56,50,49
7464,Abdul Mahajan,70,60,52,81,99,54
7465,Aayush Dugar,98,88,63,44,74,78
7466,Dominic Jhaveri,76,41,74,77,46,77
7467,Zayyan Buch,71,76,70,43,54,69
7468,Urmi Sachar,41,59,55,80,31,74
7469,Amara Nagi,74,97,61,59,49,44
7470,Logan Choudhury,62,42,42,45,86,39
7471,Nihal Shenoy,85,87,56,79,58,30
7472,Ranbir Mishra,57,68,56,97,55,90
7473,Wriddhish Deep,96,97,41,59,80,62
7474,Yasti Kunda,36,77,67,81,59,96
7475,Yashasvi Sankar,91,38,49,60,37,84
7476,Yatan Ben,98,43,32,39,36,62
7477,Ekiya Memon,91,57,79,34,64,70
7478,Arin Kala,32,65,67,58,52,82
7479,Logan Arora,49,37,88,45,61,38
7480,Frederick Chopra,97,83,79,66,77,33
7481,Ranbir Barman,50,94,68,52,69,78
7482,Kashvi Kamdar,33,39,46,46,83,45
7483,Anmol Wali,83,67,80,68,61,40
7484,Ekani Pradhan,88,78,37,56,32,30
7485,Sai Aurora,30,96,39,37,62,57
7486,Hemal Ramanathan,88,96,98,90,33,76
7487,Forum Bir,95,90,63,37,88,39
7488,Harrison Rege,31,33,30,66,94,60
7489,Laban Ghose,93,33,57,76,39,38
7490,Barkha Grewal,83,60,47,62,84,76
7491,Upma Mangat,77,99,63,35,77,32
7492,Bhavika Krish,99,31,43,86,68,96
7493,Qasim Majumdar,54,32,49,43,45,65
7494,Quincy Krishnamurthy,62,76,78,39,34,96
7495,Lila Hayre,35,76,97,99,77,31
7496,Jalsa Kalla,76,98,79,77,55,31
7497,Ayaan Badal,33,82,34,74,68,99
7498,Sanaya Madan,67,94,40,99,32,87
7499,Gayathri Samra,53,41,34,92,61,31
7500,Abhiram Konda,55,79,89,74,56,80
7501,Chaaya Chatterjee,87,66,63,85,79,41
7502,Sathvik Buch,45,46,37,48,68,86
7503,Nathan Dyal,60,52,55,62,85,64
7504,Garima Desai,51,85,74,31,94,50
7505,Ati Nagi,91,48,33,50,80,98
7506,Jatin Buch,65,63,65,87,42,49
7507,Panini Comar,37,46,51,66,90,69
7508,Isha Chana,48,80,95,49,96,69
7509,Vyanjana Mani,85,35,60,81,71,60
7510,Anita Mangal,39,83,65,62,40,56
7511,Zinal Bandi,68,44,98,77,93,69
7512,Fariq Ravel,36,97,30,91,46,76
7513,Osha Choudhury,90,90,53,93,35,72
7514,Tara Palan,68,57,91,52,90,52
7515,Yachana Varkey,87,99,69,51,72,57
7516,Omisha Munshi,90,84,66,42,58,94
7517,Christopher Sant,96,50,46,65,35,61
7518,Kalpit Nagarajan,73,84,94,74,43,44
7519,Lajita Rajagopal,77,84,64,63,86,45
7520,Atharv Bobal,64,56,46,48,75,59
7521,Jason Raj,81,34,40,95,68,93
7522,Radha Nagy,77,79,45,56,45,54
7523,Aditya More,91,30,55,60,99,99
7524,Hemangini Chauhan,99,97,62,85,46,54
7525,Panini Loke,75,65,94,80,61,92
7526,Nidra Setty,67,84,65,80,32,40
7527,Ekantika Merchant,46,30,46,32,95,41
7528,Manan Sarma,38,33,38,78,49,43
7529,Lajita Bhagat,53,57,70,63,65,51
7530,Benjamin Iyengar,73,60,50,56,65,90
7531,Amrita Grover,85,60,40,47,52,57
7532,Elijah Sheth,45,44,87,51,79,95
7533,Lohit Radhakrishnan,58,78,71,63,40,30
7534,Gavin Dubey,80,71,34,58,85,68
7535,Joshua Master,80,83,53,89,43,50
7536,Sara Vaidya,31,76,45,46,68,54
7537,William Contractor,78,46,71,67,60,31
7538,Isaiah Dora,51,74,86,88,77,58
7539,Varenya Bhavsar,83,84,43,83,54,60
7540,Krishna Khanna,52,83,44,61,95,94
7541,Jyoti Sarma,84,64,78,95,52,50
7542,Ranveer Koshy,60,62,89,42,97,59
7543,Teerth Sandal,59,48,64,86,64,45
7544,Kashish Sandhu,31,68,33,63,64,40
7545,Hiral Barman,33,85,70,54,49,88
7546,Madhavi Sahni,45,47,88,49,89,60
7547,Eta Sridhar,63,92,31,74,96,74
7548,Upkaar Kumar,89,75,50,44,92,30
7549,Hemangini Jaggi,96,51,66,87,33,52
7550,Kamala Sabharwal,98,31,37,71,86,77
7551,Amruta Manda,41,80,47,38,30,34
7552,Amrita Kothari,79,88,85,62,70,91
7553,Yatin Sarraf,68,59,98,58,68,66
7554,Aditya Saraf,44,88,76,57,32,31
7555,Ojas Master,33,45,37,38,52,87
7556,Harshil Sundaram,86,97,46,91,49,77
7557,Vrishti Kuruvilla,91,37,58,53,42,95
7558,Devansh Deshpande,48,53,71,49,94,39
7559,Yamini Dada,61,82,93,58,60,66
7560,Ethan Bali,57,42,59,36,50,84
7561,Yauvani Bali,40,40,82,51,31,54
7562,Kala Rattan,66,82,95,83,74,76
7563,Anay Sahota,58,43,89,90,70,57
7564,Meera Patel,30,91,47,74,95,91
7565,Leena Bhatia,58,53,38,65,73,41
7566,Hamsini Mahal,97,43,32,46,62,89
7567,Andrew Prasad,80,30,42,61,48,92
7568,Vyanjana Chaudhary,69,90,72,95,98,91
7569,Vedhika Patel,47,89,35,78,43,35
7570,Kashvi Narayanan,49,30,95,98,88,67
7571,Manthan Reddy,72,66,70,55,65,66
7572,Pushti Misra,70,73,30,40,34,73
7573,Ucchal Halder,46,83,51,70,67,85
7574,Sathvik Kar,92,74,77,37,86,65
7575,Zilmil Lal,70,57,45,45,77,92
7576,Dalbir Bose,86,32,68,54,30,76
7577,Urmi Nori,34,78,76,52,34,75
7578,Ati Narain,62,34,59,90,50,32
7579,Ekaraj Hari,86,91,53,87,84,48
7580,Dayita Golla,60,43,90,66,58,89
7581,Parth Dasgupta,97,33,89,52,55,94
7582,Bina Ramakrishnan,79,39,49,50,78,96
7583,Anirudh Karpe,96,58,55,93,91,83
7584,Kashvi Dey,65,41,87,72,62,52
7585,Shivansh Char,74,50,45,74,95,63
7586,Nihal Mand,61,87,87,45,70,33
7587,Andrew Tandon,64,36,64,78,56,88
7588,Neelima Madan,44,85,82,79,67,66
7589,Yug Sachdev,66,50,30,47,30,74
7590,Fariq Venkataraman,43,41,34,74,40,87
7591,Jai Buch,51,56,92,98,50,98
7592,Ishwar Mani,47,72,41,37,71,96
7593,Hemangini Pant,61,72,82,90,50,31
7594,Devansh Sastry,53,97,80,90,38,45
7595,Nicholas Ramakrishnan,39,84,39,38,86,95
7596,Yadavi Hegde,65,91,76,75,98,75
7597,Vaishnavi Hegde,99,78,85,73,50,55
7598,Wishi Ramachandran,41,88,32,75,84,73
7599,Kashvi Barad,78,76,97,70,41,72
7600,Nisha Sami,66,63,68,90,76,51
7601,Abhimanyu Om,80,71,76,86,71,95
7602,Suhani Saha,44,60,80,65,72,72
7603,Idika Tak,91,71,69,93,68,82
7604,Wridesh Rao,58,49,92,59,78,59
7605,Praneel Sengupta,92,50,77,85,92,86
7606,Lila Gala,67,88,86,81,67,54
7607,Naveen Uppal,75,59,69,69,67,67
7608,Urvashi Nath,34,41,59,75,39,79
7609,Lajita Verma,45,57,42,56,74,73
7610,Gagan Iyer,97,42,72,69,89,68
7611,Aarnav Lad,71,49,55,95,61,80
7612,Charita Devan,95,57,84,92,59,69
7613,Kala Chacko,89,92,62,43,39,38
7614,Hemal Pillay,30,54,55,34,56,46
7615,Bishakha Buch,74,51,83,97,51,36
7616,Turvi Munshi,45,62,80,61,72,68
7617,Ranveer Dutt,92,77,71,78,72,46
7618,Yuvraj Sampath,80,38,50,92,88,85
7619,Tanish Sarkar,42,49,46,72,42,97
7620,Kamala Badami,95,46,65,62,99,85
7621,Liam Rajagopal,59,96,70,46,53,60
7622,Bhavika Divan,37,86,60,64,63,44
7623,Maya Mallick,38,67,99,53,79,89
7624,Yahvi Saran,40,97,83,45,72,32
7625,Watika Chakraborty,61,53,90,39,56,34
7626,Harini Chadha,99,65,97,65,32,78
7627,Dalaja Dua,30,38,41,58,31,30
7628,Janaki Mistry,39,47,83,83,35,74
7629,Anvi Ramaswamy,92,69,65,40,68,76
7630,Indali Raja,38,80,70,78,96,32
7631,Benjamin Upadhyay,91,68,34,39,87,87
7632,Nidhi Rattan,57,65,90,89,96,50
7633,Krish Nadkarni,66,72,56,32,74,46
7634,Hiral Roy,79,90,57,85,95,77
7635,Arin Lad,79,74,31,37,42,92
7636,Balvan Boase,36,86,64,57,79,80
7637,Daniel Grewal,72,45,89,91,86,34
7638,Shravya Verma,32,69,68,85,53,57
7639,Warhi Luthra,81,45,76,48,61,30
7640,Yochana Sama,57,42,98,89,94,92
7641,Balendra Dar,82,83,48,85,67,46
7642,Yahvi Bora,74,94,93,58,95,70
7643,Pooja Mahajan,82,30,55,76,99,64
7644,Unnati Gera,83,96,68,94,63,83
7645,Omkaar Memon,68,52,66,85,53,79
7646,Timothy Deep,69,36,37,52,75,69
7647,Vansha Palla,73,63,33,79,65,92
7648,Upadhriti Ratti,63,67,63,57,34,34
7649,Shivansh Ray,92,99,80,80,53,70
7650,Mahika Pal,70,39,39,39,32,34
7651,Chandani Sibal,70,31,83,74,48,91
7652,Vritti Chopra,38,82,45,95,32,71
7653,Dalaja Mane,43,40,72,34,40,66
7654,Varsha Bassi,54,34,37,47,65,44
7655,Indira Mohan,64,72,36,93,61,88
7656,Odika Bains,96,71,36,39,59,32
7657,Januja Mitter,53,60,33,76,97,63
7658,Rohan Radhakrishnan,61,44,35,76,96,62
7659,Garima Nagarajan,84,96,76,38,92,44
7660,Omkaar Behl,60,35,89,58,59,58
7661,Yashodhara Wagle,55,83,86,86,35,55
7662,Nihal Vaidya,90,42,62,77,34,89
7663,Shravya Hari,52,63,42,69,76,45
7664,Ekapad Chopra,40,60,74,61,38,95
7665,Veer Mand,35,84,96,92,93,96
7666,Radhika Mittal,75,62,68,54,67,60
7667,Lavanya Joshi,73,42,84,74,74,63
7668,Ekansh Batra,79,98,57,85,34,94
7669,Pahal Keer,95,36,84,77,78,76
7670,Hritik Maharaj,57,61,40,72,95,53
7671,Gavin Lal,35,59,74,46,49,40
7672,Jasmit Shroff,98,41,72,45,88,93
7673,Lucky Kapadia,33,41,65,44,52,57
7674,Daniel Kashyap,68,63,83,45,83,86
7675,Rishi Mukhopadhyay,37,66,42,67,81,63
7676,Laban Keer,94,72,34,46,91,67
7677,Abhimanyu Bera,92,47,61,39,67,52
7678,Alexander Doshi,61,43,55,79,90,38
7679,Champak Arora,33,33,60,77,49,51
7680,Baghyawati Randhawa,38,69,40,63,80,95
7681,Jai Goyal,68,44,77,62,88,87
7682,Yadavi Iyengar,42,33,47,46,41,64
7683,Falguni Apte,96,34,98,58,30,50
7684,Abeer Sengupta,48,50,45,47,87,99
7685,Amara Dhingra,73,41,63,65,85,44
7686,Charvi Karnik,37,63,71,34,53,88
7687,Zayan Maharaj,75,55,81,68,89,64
7688,Ladli Sarin,56,58,70,33,69,85
7689,Oeshi Sagar,74,65,30,84,83,35
7690,Benjamin Chaudhari,40,44,79,77,42,57
7691,Yatin Andra,44,36,32,94,69,30
7692,Dalaja Boase,67,86,94,90,86,38
7693,Upma Pandit,59,86,58,80,99,55
7694,Baljiwan Kulkarni,72,36,35,51,99,66
7695,Viraj Boase,33,76,34,41,73,38
7696,Xiti Om,58,61,71,69,35,91
7697,Vaishnavi Mammen,71,69,98,91,35,88
7698,Kabir Das,33,82,87,69,31,62
7699,Libni Vig,83,65,66,65,64,97
7700,Anya Bora,59,40,61,83,64,81
7701,Idika Bahl,64,32,64,34,43,36
7702,Faqid Karpe,97,47,47,51,94,84
7703,Megha Bhatnagar,96,89,60,66,99,57
7704,Bhavika Mohan,57,32,46,63,43,31
7705,Manan Saran,99,63,69,37,32,74
7706,Wridesh Panchal,30,43,91,59,39,81
7707,Ronith Kumar,42,51,73,32,48,31
7708,Faraj Kala,91,90,61,37,33,92
7709,Ekavir Raghavan,45,79,47,37,55,70
7710,Sanaya Pillay,80,56,64,71,43,97
7711,Dipta Merchant,31,87,83,56,61,33
7712,Ranveer Agrawal,59,74,33,47,50,74
7713,Lopa Sura,95,56,32,85,80,96
7714,Zarna Pai,53,58,76,36,88,86
7715,Maanav Agrawal,91,81,59,33,39,36
7716,Abdul Gaba,83,95,55,39,88,41
7717,Ayaan Raval,34,64,93,92,76,93
7718,Abhiram Memon,44,49,84,86,35,47
7719,Shivani Purohit,51,49,76,53,78,79
7720,Upasna Bansal,60,62,40,65,42,56
7721,Waida Baral,94,76,48,81,59,82
7722,Tanay Bhandari,33,74,66,83,57,72
7723,Alexander Desai,70,55,92,92,36,38
7724,Jacob Datta,88,45,72,75,61,96
7725,Theodore Sachdeva,96,77,62,63,65,43
7726,Rajeshri Naik,88,91,30,59,53,65
7727,Rushil Parmer,84,57,49,75,92,42
7728,Qarin Sethi,95,73,65,46,50,42
7729,Tristan Wadhwa,92,98,62,80,96,65
7730,Balhaar Das,58,62,46,65,53,73
7731,Rajata Badal,91,45,80,52,96,70
7732,Libni Natt,97,59,78,52,72,90
7733,Vaishnavi Shenoy,59,33,54,49,34,70
7734,Devansh Dhillon,30,73,45,34,93,57
7735,Bhavani Gala,44,72,45,42,41,33
7736,Tanveer Munshi,62,79,44,98,78,40
7737,Yauvani Dhaliwal,34,33,62,95,57,58
7738,Mohini Varghese,69,50,31,84,80,30
7739,Vivaan Datta,36,30,82,68,65,43
7740,Manbir Gola,55,80,46,42,73,87
7741,Ekansh Dalal,69,35,41,97,71,38
7742,Shravya Memon,85,33,89,49,45,82
7743,Aadi Balan,98,99,62,40,44,75
7744,Girish Munshi,89,71,97,46,61,59
7745,Reyansh Sani,78,88,75,80,88,80
7746,Unni Ben,32,95,35,54,75,31
7747,Eshana Swaminathan,56,60,58,68,32,83
7748,Bachittar Parikh,73,40,44,88,93,30
7749,Naveen Chand,61,47,64,58,84,97
7750,Kavya Vora,98,80,42,73,99,99
7751,Aarush Roy,67,75,99,80,32,76
7752,Urvi Karnik,85,73,39,55,57,37
7753,Qabil Sehgal,92,80,63,67,85,41
7754,Aayush Hans,83,47,87,56,64,84
7755,Vedant Morar,63,72,91,81,84,82
7756,Isaac Golla,33,45,96,32,32,97
7757,Quincy Sule,71,59,91,74,64,49
7758,Yashawini Keer,83,32,62,46,97,75
7759,George Kurian,73,87,68,65,70,32
7760,Brinda Halder,44,33,66,43,62,87
7761,Daksh Karpe,81,69,95,46,76,31
7762,Veer Patla,34,73,73,66,63,87
7763,Yoshita Arora,43,95,86,64,95,47
7764,Elijah Muni,37,99,78,62,30,91
7765,Onkar Koshy,62,57,60,76,37,95
7766,Jai Oommen,45,83,55,48,50,78
7767,Vinaya Bajaj,42,89,36,63,84,33
7768,Yashvi Kannan,43,36,64,77,53,36
7769,Sara Sani,95,87,92,46,36,41
7770,Wahab Chaudhuri,66,90,33,54,36,91
7771,Advik Sant,35,92,38,84,84,57
7772,Aradhana Borde,43,45,53,42,36,46
7773,Upadhriti Uppal,48,73,70,91,65,95
7774,Aahana Gill,59,52,81,43,52,97
7775,Shivani Pall,37,76,63,76,46,63
7776,Vivaan Chaudhuri,65,84,39,37,60,93
7777,Dev Sarin,98,78,46,36,79,39
7778,Krisha Patil,41,51,59,67,49,72
7779,Veer Garg,87,58,55,80,45,44
7780,Faraj Kalita,68,89,74,36,96,51
7781,Nilima Sibal,95,44,89,43,62,77
7782,Tanmayi Bhargava,97,61,58,60,73,52
7783,Hemang Jain,61,98,75,68,61,34
7784,Ishanvi Garg,95,40,76,44,94,37
7785,Gaurav Wali,80,51,95,44,71,56
7786,Ekantika Raghavan,53,71,52,99,47,57
7787,Kala Gola,91,57,81,45,43,81
7788,Akshay Chana,58,33,92,84,38,54
7789,Nihal Murthy,53,58,97,96,67,70
7790,Henry Murthy,44,86,63,92,88,51
7791,Ryan Boase,43,55,59,76,39,33
7792,Veda Kale,34,88,82,92,82,43
7793,Gaurangi Balasubramanian,51,63,39,62,85,66
7794,Kritika Vora,88,84,53,93,98,49
7795,Aadi Bassi,44,60,57,41,78,65
7796,Hredhaan Reddy,81,76,77,73,39,79
7797,Urvi Bajaj,50,33,50,73,59,56
7798,Finn Sankaran,84,87,78,41,91,96
7799,Daksh Lanka,65,88,46,60,85,52
7800,Warhi Karan,78,73,97,43,86,38
7801,Chanchal Nagarajan,80,90,38,58,96,85
7802,Oni Kota,49,45,76,97,47,47
7803,Nilima Mallick,63,51,33,76,38,97
7804,Advik Kulkarni,51,46,30,94,96,41
7805,Manya Jani,55,99,42,97,35,38
7806,Urmi Prashad,89,38,31,95,94,72
7807,Aayush Kothari,67,95,54,39,75,62
7808,Vansha Jha,48,41,37,63,96,89
7809,Vidhi Ganguly,76,81,77,83,31,74
7810,Gaurangi Krish,81,47,63,85,70,41
7811,Omya Barman,33,81,59,98,49,36
7812,Megha Choudhury,42,64,34,55,44,32
7813,Sai Rama,76,83,42,95,92,74
7814,Agastya Verma,44,84,58,72,48,39
7815,Gaurav Samra,31,96,92,78,94,58
7816,Ishaan Seth,85,59,95,67,41,37
7817,Lajita Tank,66,53,99,70,83,76
7818,Devansh Setty,33,90,82,83,45,71
7819,Samar Mital,76,56,40,44,36,67
7820,Tanveer Sawhney,99,44,86,36,85,76
7821,Zehaan Om,75,80,80,73,61,77
7822,Garima Sani,89,78,46,43,82,72
7823,Yutika Raj,79,90,60,47,51,80
7824,Pranit Gade,91,54,61,72,93,53
7825,Anmol Ray,75,43,73,64,68,67
7826,Rajata Mukherjee,40,54,71,67,74,35
7827,Zaitra Parekh,51,36,77,81,84,46
7828,Yochana Sanghvi,79,60,92,84,49,62
7829,Agastya Srivastava,49,68,42,71,62,82
7830,Charan Jhaveri,81,60,77,50,68,94
7831,Patrick Chawla,88,76,30,44,69,35
7832,Vasana Jayaraman,63,32,66,84,56,95
7833,Vasatika Kala,65,65,35,90,35,36
7834,Mahika Madan,37,93,30,33,31,46
7835,Ranveer Barman,73,57,45,51,48,93
7836,Ayush Krishnan,42,90,77,54,54,72
7837,Jai Narayanan,50,48,41,97,90,33
7838,Vivaan Borra,31,85,60,89,58,42
7839,Ladli Palla,76,96,49,39,80,32
7840,Anay Lanka,97,90,87,73,59,62
7841,Vaishnavi Singhal,98,61,54,99,71,79
7842,Ubika Dayal,75,53,91,45,41,66
7843,Tanmayi Sami,63,46,47,79,89,76
7844,Gabriel Brar,78,90,39,78,90,92
7845,Chandani Zacharia,66,84,93,33,39,91
7846,Laksh Dey,70,56,90,55,54,36
7847,Ganga Sandhu,52,31,99,98,94,57
7848,Chaitaly Jaggi,35,43,46,84,32,80
7849,Qasim Nair,59,53,88,42,50,67
7850,Brinda Ramaswamy,39,75,81,72,57,50
7851,Turvi Bhalla,59,91,71,54,53,97
7852,Vrinda Deshpande,63,99,93,53,96,75
7853,Aadi Chaudhuri,64,38,93,61,47,79
7854,Anmol Tella,90,72,88,92,60,74
7855,Utkarsh Amble,63,64,48,36,71,41
7856,Tristan Rattan,87,73,90,30,68,78
7857,Ekavir Natarajan,80,84,54,37,33,96
7858,Charita Dasgupta,95,93,86,75,79,61
7859,Tanvi Gala,80,64,69,59,88,69
7860,Sneha Srivastava,78,40,46,61,92,90
7861,Yashasvi Raval,66,41,62,80,33,98
7862,Aryan Golla,72,98,38,90,72,91
7863,Xavier Pradhan,56,43,38,62,60,48
7864,Jeevika Chaudhary,69,34,60,51,60,83
7865,Ikbal Sami,87,45,35,32,37,40
7866,Nandini Suri,67,39,72,93,84,56
7867,Watika Rout,63,74,90,68,56,50
7868,Jatin Wason,57,51,38,71,87,31
7869,Osha Sunder,68,84,88,83,43,46
7870,Unnati Naidu,47,79,61,94,92,38
7871,Isaiah Suri,56,65,80,78,41,73
7872,Daksh Dutta,30,60,96,32,95,56
7873,Ayaan Loke,43,34,31,59,86,58
7874,Lipika Bhakta,43,44,62,55,36,52
7875,Anita Mukherjee,90,88,87,99,83,97
7876,Om Balakrishnan,89,38,79,45,79,86
7877,Hemang D’Alia,79,48,72,46,37,68
7878,Vrinda Wali,90,83,51,63,67,83
7879,Peter Agate,33,91,76,63,97,97
7880,Diya Saini,48,90,42,68,54,76
7881,Fariq Johal,99,36,42,60,61,77
7882,Gauri Lad,42,36,48,69,52,32
7883,Aarini Choudhury,33,65,63,76,63,37
7884,Utkarsh Chakraborty,62,60,58,59,91,41
7885,Krishna Krishnan,79,98,90,55,32,72
7886,Aachal Hayer,71,34,81,98,91,58
7887,Vanya Boase,88,51,72,93,61,80
7888,Udant Prashad,33,45,69,94,73,71
7889,Oeshi Rege,64,74,99,84,34,54
7890,Inaya Ganesh,89,41,55,99,55,41
7891,Yashvi Virk,57,85,79,76,88,88
7892,Falak Narain,60,98,98,32,82,69
7893,Ayaan Sidhu,84,53,85,96,67,56
7894,Michael Pai,31,74,94,77,70,91
7895,Sachi Saini,75,82,96,82,59,46
7896,Bhavya More,73,81,77,94,81,83
7897,Diya Roy,78,46,56,73,96,41
7898,Varenya Sen,76,85,53,40,30,90
7899,Girish Sibal,41,90,57,82,75,55
7900,Yatin Narain,59,42,30,95,30,74
7901,Urishilla Kibe,77,40,31,62,59,87
7902,Bishakha Lalla,48,89,42,63,73,36
7903,Aarav Prashad,55,89,53,89,67,91
7904,Owen Soni,37,34,56,32,62,54
7905,Gaurang Vohra,39,98,71,74,71,90
7906,Mohammed Bhattacharyya,78,97,96,58,79,34
7907,Girindra Iyer,56,92,64,91,92,90
7908,Manya Natarajan,61,61,39,90,63,63
7909,Ishaan Nadkarni,65,63,50,89,60,36
7910,Jagrati Deol,39,43,83,87,75,99
7911,Chatresh Ganguly,97,79,70,88,50,40
7912,Vihaan Saxena,87,99,65,84,92,30
7913,Fitan Brar,88,56,57,90,53,62
7914,Samuel Srinivasan,72,85,36,36,94,44
7915,Krisha Chaudhari,87,75,59,55,37,91
7916,Ayushman Ranganathan,67,70,76,47,35,51
7917,Baljiwan Lala,55,95,52,70,39,99
7918,Aadhya Amble,47,78,92,81,46,95
7919,Lopa Basak,75,98,36,36,65,62
7920,Nihal Parmar,75,99,80,36,53,97
7921,Vansha Hora,65,31,55,64,51,39
7922,Raksha Ratti,98,59,59,44,40,35
7923,Mohammed Chandran,47,97,50,46,45,51
7924,Bimala Batra,70,63,72,90,94,80
7925,Yug Mukherjee,62,78,42,73,72,76
7926,Harinakshi Kata,51,95,49,92,35,99
7927,Forum Kant,64,74,77,88,56,76
7928,Tanish Ravel,89,63,62,31,92,75
7929,Tarak Choudhry,66,48,98,50,31,63
7930,Yash Korpal,71,51,77,80,42,90
7931,Ayaan Sandhu,60,35,95,77,54,32
7932,Bachittar Gole,68,47,43,51,98,81
7933,Bina Grewal,81,55,55,75,64,78
7934,Varenya Pingle,40,40,88,79,54,57
7935,Ekalinga Parmer,42,86,53,94,46,36
7936,Anmol Nadkarni,99,40,92,85,37,36
7937,Azaan Mani,78,54,89,59,56,71
7938,Ryan Sastry,76,55,50,85,71,56
7939,Aadhya Dara,60,72,86,33,34,84
7940,Xiti Venkatesh,84,54,91,83,46,98
7941,Ansh Kothari,98,92,70,70,48,39
7942,Anita Arora,71,46,49,96,59,50
7943,Hema Johal,78,85,88,58,92,55
7944,Bimala Chadha,95,73,46,88,82,73
7945,Upkaar Randhawa,48,93,95,52,85,48
7946,Bahadurjit Dhawan,43,37,61,54,36,50
7947,Sneha Balakrishnan,60,98,68,65,45,69
7948,Dalaja Gole,61,61,53,34,67,44
7949,Nicholas Bera,62,46,41,73,68,91
7950,Ekbal Kannan,41,80,84,85,60,38
7951,Onveer Biswas,75,47,89,57,91,75
7952,Luke Sarin,41,40,84,50,40,50
7953,Zansi Din,45,75,65,71,75,52
7954,Varenya Samra,88,41,39,39,66,51
7955,Bhanumati Borde,32,81,52,37,44,44
7956,Alka Chopra,97,57,86,81,50,80
7957,Kamya Narain,97,60,41,85,60,65
7958,Yashodhara Gandhi,66,36,92,73,35,68
7959,Janya Ray,70,74,52,93,88,90
7960,Bhanumati Aurora,51,86,40,41,74,90
7961,Thomas Aggarwal,81,42,92,42,92,74
7962,Damyanti Bhatt,77,54,90,46,89,41
7963,Dakshesh Kadakia,54,81,46,98,32,39
7964,Amrita Lanka,50,43,64,37,32,88
7965,Urvi Tella,81,94,74,90,46,46
7966,Manbir Sood,32,74,81,35,50,32
7967,Kai Walia,37,88,49,81,53,43
7968,Amol Lata,92,44,99,80,91,38
7969,Kalpit Buch,40,73,81,82,58,41
7970,Devansh Dara,71,53,86,70,42,48
7971,Max Yohannan,98,59,60,66,92,90
7972,Rudra Edwin,38,64,53,31,76,87
